,codigoSerial,pm25,calidad_pm25,pm10,calidad_pm10,pm1,calidad_pm1,no,calidad_no,no2,calidad_no2,nox,calidad_nox,ozono,calidad_ozono,co,calidad_co,so2,calidad_so2,pst,calidad_pst,dviento_ssr,calidad_dviento_ssr,haire10_ssr,calidad_haire10_ssr,p_ssr,calidad_p_ssr,pliquida_ssr,calidad_pliquida_ssr,rglobal_ssr,calidad_rglobal_ssr,taire10_ssr,calidad_taire10_ssr,vviento_ssr,calidad_vviento_ssr
2016-02-04 06:00:00,3,34.0,-1.0,-9999.0,1.0,-9999.0,1.0,9.1,-1.0,14.6,-1.0,23.7,-1.0,9.7,-1.0,0.76,-1.0,-9964.0,4.1964,-9999.0,1.0,222.092,1.0,75.954,1.0,643.697,1.0,0.0,1.0,0.0,1.0,17.3695,1.0,0.236815,1.0
2016-02-04 07:00:00,3,47.0,-1.0,-9999.0,1.0,-9999.0,1.0,37.0,-1.0,22.6,-1.0,59.6,-1.0,1.7,-1.0,1.08,-1.0,-9964.0,4.1964,-9999.0,1.0,258.788,1.0,78.4027,1.0,644.075,1.0,0.0,1.0,6.59766,1.0,16.56,1.0,0.259001,1.0
2016-02-04 08:00:00,3,55.0,-1.0,-9999.0,1.0,-9999.0,1.0,26.3,-1.0,22.9,-1.0,49.2,-1.0,5.6,-1.0,1.03,-1.0,-9964.0,4.1964,-9999.0,1.0,298.735,1.0,69.6692,1.0,644.582,1.0,0.0,1.0,174.074,1.0,18.6098,1.0,0.229246,1.0
2016-02-04 09:00:00,3,50.0,-1.0,-9999.0,1.0,-9999.0,1.0,25.4,-1.0,25.1,-1.0,50.5,-1.0,14.6,-1.0,0.99,-1.0,-9964.0,4.1964,-9999.0,1.0,1.1393,1.0,53.3851,1.0,644.762,1.0,0.0,1.0,430.672,1.0,22.4025,1.0,0.560727,1.0
2016-02-04 10:00:00,3,29.0,-1.0,-9999.0,1.0,-9999.0,1.0,7.0,-1.0,13.5,-1.0,20.5,-1.0,34.5,-1.0,0.72,-1.0,-9964.0,4.1964,-9999.0,1.0,56.5593,1.0,45.562,1.0,644.532,1.0,0.0,1.0,552.796,1.0,24.5967,1.0,0.956381,1.0
2016-02-04 11:00:00,3,30.0,-1.0,-9999.0,1.0,-9999.0,1.0,2.3,-1.0,5.3,-1.0,7.6,-1.0,46.6,-1.0,0.61,-1.0,-9964.0,4.1964,-9999.0,1.0,37.8857,1.0,39.5847,1.0,644.271,1.0,0.0,1.0,843.264,1.0,26.7153,1.0,2.01729,1.0
2016-02-04 12:00:00,3,27.0,-1.0,-9999.0,1.0,-9999.0,1.0,2.6,-1.0,4.6,-1.0,7.2,-1.0,43.8,-1.0,0.59,-1.0,-9964.0,4.1964,-9999.0,1.0,35.3018,1.0,38.0881,1.0,643.786,1.0,0.0,1.0,985.899,1.0,27.9894,1.0,2.86899,1.0
2016-02-04 13:00:00,3,24.0,-1.0,-9999.0,1.0,-9999.0,1.0,2.7,-1.0,5.1,-1.0,7.8,-1.0,42.1,-1.0,0.6,-1.0,-9964.0,4.1964,-9999.0,1.0,47.5927,1.0,38.4012,1.0,642.954,1.0,0.0,1.0,1013.48,1.0,28.7303,1.0,3.59367,1.0
2016-02-04 14:00:00,3,39.0,-1.0,-9999.0,1.0,-9999.0,1.0,2.8,-1.0,5.7,-1.0,8.6,-1.0,41.2,-1.0,0.61,-1.0,-9964.0,4.1964,-9999.0,1.0,52.1203,1.0,38.2595,1.0,642.108,1.0,0.0,1.0,913.159,1.0,29.1474,1.0,3.99553,1.0
2016-02-04 15:00:00,3,36.0,-1.0,-9999.0,1.0,-9999.0,1.0,3.0,-1.0,6.8,-1.0,9.8,-1.0,41.4,-1.0,0.62,-1.0,-9964.0,4.1964,-9999.0,1.0,45.3486,1.0,39.2006,1.0,641.299,1.0,0.0,1.0,746.271,1.0,29.3668,1.0,4.54056,1.0
2016-02-04 16:00:00,3,35.0,-1.0,-9999.0,1.0,-9999.0,1.0,2.4,-1.0,6.0,-1.0,8.4,-1.0,40.7,-1.0,0.62,-1.0,-9964.0,4.1964,-9999.0,1.0,46.5058,1.0,42.0169,1.0,640.896,1.0,0.0,1.0,369.297,1.0,28.1364,1.0,4.49589,1.0
2016-02-04 17:00:00,3,42.0,-1.0,-9999.0,1.0,-9999.0,1.0,2.6,-1.0,7.2,-1.0,9.9,-1.0,37.4,-1.0,0.67,-1.0,-9964.0,4.1964,-9999.0,1.0,67.1711,1.0,43.3916,1.0,640.858,1.0,0.0,1.0,314.742,1.0,28.203,1.0,3.61649,1.0
2016-02-04 18:00:00,3,33.0,-1.0,-9999.0,1.0,-9999.0,1.0,3.0,-1.0,10.9,-1.0,13.9,-1.0,30.6,-1.0,0.72,-1.0,-9964.0,4.1964,-9999.0,1.0,76.5947,1.0,50.0828,1.0,641.192,1.0,0.0,1.0,62.0885,1.0,26.5866,1.0,3.19532,1.0
2016-02-04 19:00:00,3,39.0,-1.0,-9999.0,1.0,-9999.0,1.0,2.5,-1.0,10.6,-1.0,13.1,-1.0,29.5,-1.0,0.75,-1.0,-9964.0,4.1964,-9999.0,1.0,83.952,1.0,55.9365,1.0,641.808,1.0,0.0,1.0,0.0,1.0,25.0631,1.0,3.00863,1.0
2016-02-04 20:00:00,3,39.0,-1.0,-9999.0,1.0,-9999.0,1.0,2.2,-1.0,11.4,-1.0,13.5,-1.0,24.6,-1.0,0.71,-1.0,-9964.0,4.1964,-9999.0,1.0,51.7955,1.0,63.7643,1.0,642.552,1.0,0.0,1.0,0.0,1.0,24.053,1.0,2.33506,1.0
2016-02-04 21:00:00,3,38.0,-1.0,-9999.0,1.0,-9999.0,1.0,1.7,-1.0,12.0,-1.0,13.8,-1.0,21.5,-1.0,0.69,-1.0,-9964.0,4.1964,-9999.0,1.0,25.0663,1.0,69.9857,1.0,643.229,1.0,0.0,1.0,0.0,1.0,22.864,1.0,2.35518,1.0
2016-02-04 22:00:00,3,43.0,-1.0,-9999.0,1.0,-9999.0,1.0,1.7,-1.0,10.0,-1.0,11.8,-1.0,22.1,-1.0,0.69,-1.0,-9964.0,4.1964,-9999.0,1.0,24.2122,1.0,72.5287,1.0,643.65,1.0,0.0,1.0,0.0,1.0,22.3187,1.0,2.26087,1.0
2016-02-04 23:00:00,3,46.0,-1.0,-9999.0,1.0,-9999.0,1.0,1.2,-1.0,7.7,-1.0,8.9,-1.0,23.3,-1.0,0.68,-1.0,-9964.0,4.1964,-9999.0,1.0,26.4813,1.0,74.3698,1.0,643.843,1.0,0.0,1.0,0.0,1.0,21.8687,1.0,2.18432,1.0
2016-02-05 00:00:00,3,38.0,-1.0,-9999.0,1.0,-9999.0,1.0,1.1,-1.0,6.2,-1.0,7.4,-1.0,24.5,-1.0,0.62,-1.0,-9964.0,4.1964,-9999.0,1.0,36.7755,1.0,75.5404,1.0,643.922,1.0,0.0,1.0,0.0,1.0,21.5273,1.0,2.26443,1.0
2016-02-05 01:00:00,3,34.0,-1.0,-9999.0,1.0,-9999.0,1.0,0.9,-1.0,6.6,-1.0,7.5,-1.0,22.6,-1.0,0.61,-1.0,-9964.0,4.1964,-9999.0,1.0,47.8116,1.0,77.9861,1.0,643.732,1.0,0.0,1.0,0.0,1.0,20.8539,1.0,1.99291,1.0
2016-02-05 02:00:00,3,35.0,-1.0,-9999.0,1.0,-9999.0,1.0,1.2,-1.0,8.3,-1.0,9.5,-1.0,19.0,-1.0,0.64,-1.0,-9964.0,4.1964,-9999.0,1.0,76.8562,1.0,79.0474,1.0,643.397,1.0,0.0,1.0,0.0,1.0,20.4454,1.0,1.43265,1.0
2016-02-05 03:00:00,3,38.0,-1.0,-9999.0,1.0,-9999.0,1.0,1.3,-1.0,10.3,-1.0,11.6,-1.0,15.8,-1.0,0.65,-1.0,-9964.0,4.1964,-9999.0,1.0,82.3264,1.0,79.972,1.0,643.154,1.0,0.0,1.0,0.0,1.0,20.1982,1.0,1.97136,1.0
2016-02-05 04:00:00,3,39.0,-1.0,-9999.0,1.0,-9999.0,1.0,1.4,-1.0,7.6,-1.0,9.0,-1.0,19.9,-1.0,0.61,-1.0,-9964.0,4.1964,-9999.0,1.0,53.7508,1.0,80.5535,1.0,643.159,1.0,0.0,1.0,0.0,1.0,19.8705,1.0,2.10325,1.0
2016-02-05 05:00:00,3,38.0,-1.0,-9999.0,1.0,-9999.0,1.0,1.3,-1.0,10.7,-1.0,12.1,-1.0,14.3,-1.0,0.65,-1.0,-9964.0,4.1964,-9999.0,1.0,75.9932,1.0,82.4503,1.0,643.346,1.0,0.0,1.0,0.0,1.0,19.4684,1.0,1.66183,1.0
2016-02-05 06:00:00,3,40.0,-1.0,-9999.0,1.0,-9999.0,1.0,2.7,-1.0,14.7,-1.0,17.3,-1.0,11.3,-1.0,0.73,-1.0,-9964.0,4.1964,-9999.0,1.0,78.3325,1.0,82.2695,1.0,643.718,1.0,0.0,1.0,0.0,1.0,19.4639,1.0,1.58589,1.0
2016-02-05 07:00:00,3,48.0,-1.0,-9999.0,1.0,-9999.0,1.0,5.9,-1.0,18.2,-1.0,24.0,-1.0,8.3,-1.0,0.77,-1.0,-9964.0,4.1964,-9999.0,1.0,63.4101,1.0,82.4072,1.0,644.221,1.0,0.0,1.0,3.55311,1.0,19.4991,1.0,1.89836,1.0
2016-02-05 08:00:00,3,39.0,-1.0,-9999.0,1.0,-9999.0,1.0,6.6,-1.0,15.6,-1.0,22.2,-1.0,12.5,-1.0,0.74,-1.0,-9964.0,4.1964,-9999.0,1.0,36.8984,1.0,81.8062,1.0,644.814,1.0,0.0,1.0,90.6716,1.0,19.7733,1.0,2.38629,1.0
2016-02-05 09:00:00,3,35.0,-1.0,-9999.0,1.0,-9999.0,1.0,4.1,-1.0,9.5,-1.0,13.6,-1.0,20.5,-1.0,0.67,-1.0,-9964.0,4.1964,-9999.0,1.0,42.7636,1.0,76.8394,1.0,645.25,1.0,0.0,1.0,176.926,1.0,20.5273,1.0,2.47741,1.0
2016-02-05 10:00:00,3,-9996.0,4.1996,-9999.0,1.0,-9999.0,1.0,3.4,-1.0,7.0,-1.0,10.4,-1.0,27.8,-1.0,0.67,-1.0,-9964.0,4.1964,-9999.0,1.0,65.2919,1.0,66.1045,1.0,645.213,1.0,0.0,1.0,283.056,1.0,22.288,1.0,1.82099,1.0
2016-02-05 11:00:00,3,-9996.0,4.1996,-9999.0,1.0,-9999.0,1.0,3.5,-1.0,7.4,-1.0,10.8,-1.0,32.9,-1.0,0.67,-1.0,-9964.0,4.1964,-9999.0,1.0,80.7828,1.0,56.6758,1.0,644.838,1.0,0.0,1.0,431.741,1.0,24.4339,1.0,1.01879,1.0
2016-02-05 12:00:00,3,-9996.0,4.1996,-9999.0,1.0,-9999.0,1.0,4.0,-1.0,8.8,-1.0,12.8,-1.0,30.8,-1.0,0.69,-1.0,-9964.0,4.1964,-9999.0,1.0,42.2965,1.0,53.2758,1.0,644.408,1.0,0.0,1.0,319.208,1.0,24.5168,1.0,3.23966,1.0
2016-02-05 13:00:00,3,-9964.0,4.1964,-9999.0,1.0,-9999.0,1.0,3.6,-1.0,7.9,-1.0,11.5,-1.0,31.5,-1.0,0.66,-1.0,-9964.0,4.1964,-9999.0,1.0,69.7392,1.0,51.3687,1.0,643.903,1.0,0.0,1.0,401.263,1.0,25.2042,1.0,3.43472,1.0
2016-02-05 14:00:00,3,24.0,-1.0,-9999.0,1.0,-9999.0,1.0,3.6,-1.0,6.8,-1.0,10.4,-1.0,30.5,-1.0,0.64,-1.0,-9964.0,4.1964,-9999.0,1.0,59.7384,1.0,52.7645,1.0,643.338,1.0,0.0,1.0,580.307,1.0,25.3335,1.0,4.24396,1.0
2016-02-05 15:00:00,3,31.0,-1.0,-9999.0,1.0,-9999.0,1.0,3.2,-1.0,5.7,-1.0,8.9,-1.0,31.8,-1.0,0.62,-1.0,-9964.0,4.1964,-9999.0,1.0,44.3819,1.0,52.4459,1.0,642.669,1.0,0.0,1.0,693.385,1.0,25.5147,1.0,4.53072,1.0
2016-02-05 16:00:00,3,37.0,-1.0,-9999.0,1.0,-9999.0,1.0,3.1,-1.0,5.6,-1.0,8.7,-1.0,33.4,-1.0,0.62,-1.0,-9964.0,4.1964,-9999.0,1.0,40.6523,1.0,51.4902,1.0,642.071,1.0,0.0,1.0,513.067,1.0,25.9268,1.0,4.19006,1.0
2016-02-05 17:00:00,3,26.0,-1.0,-9999.0,1.0,-9999.0,1.0,3.2,-1.0,6.9,-1.0,10.0,-1.0,30.8,-1.0,0.63,-1.0,-9964.0,4.1964,-9999.0,1.0,52.0874,1.0,52.699,1.0,641.914,1.0,0.0,1.0,326.472,1.0,25.9844,1.0,3.89774,1.0
2016-02-05 18:00:00,3,29.0,-1.0,-9999.0,1.0,-9999.0,1.0,2.4,-1.0,6.6,-1.0,9.0,-1.0,29.5,-1.0,0.62,-1.0,-9964.0,4.1964,-9999.0,1.0,61.28,1.0,57.4282,1.0,642.342,1.0,0.0,1.0,92.205,1.0,24.6135,1.0,4.00844,1.0
2016-02-05 19:00:00,3,34.0,-1.0,-9999.0,1.0,-9999.0,1.0,2.6,-1.0,7.9,-1.0,10.5,-1.0,25.8,-1.0,0.7,-1.0,-9964.0,4.1964,-9999.0,1.0,79.2501,1.0,62.6683,1.0,643.056,1.0,0.0,1.0,0.0,1.0,23.1955,1.0,3.54555,1.0
2016-02-05 20:00:00,3,29.0,-1.0,-9999.0,1.0,-9999.0,1.0,3.6,-1.0,9.3,-1.0,12.9,-1.0,22.7,-1.0,0.66,-1.0,-9964.0,4.1964,-9999.0,1.0,59.9326,1.0,66.6094,1.0,643.713,1.0,0.0,1.0,0.0,1.0,22.5925,1.0,2.9648,1.0
2016-02-05 21:00:00,3,32.0,-1.0,-9999.0,1.0,-9999.0,1.0,2.0,-1.0,9.4,-1.0,11.5,-1.0,21.5,-1.0,0.64,-1.0,-9964.0,4.1964,-9999.0,1.0,31.6113,1.0,70.1442,1.0,644.399,1.0,0.0,1.0,0.0,1.0,21.6445,1.0,2.56789,1.0
2016-02-05 22:00:00,3,27.0,-1.0,-9999.0,1.0,-9999.0,1.0,2.4,-1.0,10.3,-1.0,12.8,-1.0,20.2,-1.0,0.64,-1.0,-9964.0,4.1964,-9999.0,1.0,36.9526,1.0,72.1205,1.0,644.876,1.0,0.0,1.0,0.0,1.0,21.0012,1.0,2.28581,1.0
2016-02-05 23:00:00,3,27.0,-1.0,-9999.0,1.0,-9999.0,1.0,1.5,-1.0,6.6,-1.0,8.1,-1.0,23.5,-1.0,0.62,-1.0,-9964.0,4.1964,-9999.0,1.0,48.5067,1.0,71.8171,1.0,645.072,1.0,0.0,1.0,0.0,1.0,20.9298,1.0,2.18545,1.0
2016-02-06 00:00:00,3,28.0,-1.0,-9999.0,1.0,-9999.0,1.0,1.3,-1.0,5.9,-1.0,7.2,-1.0,23.4,-1.0,0.59,-1.0,-9964.0,4.1964,-9999.0,1.0,39.037,1.0,72.1008,1.0,644.919,1.0,0.0,1.0,0.0,1.0,20.6686,1.0,1.78662,1.0
2016-02-06 01:00:00,3,30.0,-1.0,-9999.0,1.0,-9999.0,1.0,1.6,-1.0,8.5,-1.0,10.1,-1.0,20.7,-1.0,0.59,-1.0,5.9,-1.0,-9999.0,1.0,46.3994,1.0,72.3895,1.0,644.824,1.0,0.0,1.0,0.0,1.0,20.3972,1.0,1.16523,1.0
2016-02-06 02:00:00,3,26.0,-1.0,-9999.0,1.0,-9999.0,1.0,1.4,-1.0,6.5,-1.0,7.9,-1.0,22.0,-1.0,0.6,-1.0,5.7,-1.0,-9999.0,1.0,63.7948,1.0,72.8944,1.0,644.475,1.0,0.0,1.0,0.0,1.0,20.1903,1.0,1.26499,1.0
2016-02-06 03:00:00,3,34.0,-1.0,-9999.0,1.0,-9999.0,1.0,1.5,-1.0,9.8,-1.0,11.2,-1.0,17.8,-1.0,0.64,-1.0,6.2,-1.0,-9999.0,1.0,78.951,1.0,73.3077,1.0,644.122,1.0,0.0,1.0,0.0,1.0,20.0531,1.0,1.1692,1.0
2016-02-06 04:00:00,3,36.0,-1.0,-9999.0,1.0,-9999.0,1.0,1.3,-1.0,9.8,-1.0,11.1,-1.0,17.0,-1.0,0.63,-1.0,6.1,-1.0,-9999.0,1.0,75.9634,1.0,73.832,1.0,643.893,1.0,0.0,1.0,0.0,1.0,19.8139,1.0,0.98026,1.0
2016-02-06 05:00:00,3,37.0,-1.0,-9999.0,1.0,-9999.0,1.0,3.3,-1.0,19.1,-1.0,22.4,-1.0,8.1,-1.0,0.71,-1.0,5.9,-1.0,-9999.0,1.0,29.3673,1.0,78.1327,1.0,643.657,1.0,0.0,1.0,0.0,1.0,18.9904,1.0,0.168867,1.0
2016-02-06 06:00:00,3,34.0,-1.0,-9999.0,1.0,-9999.0,1.0,7.7,-1.0,18.8,-1.0,26.5,-1.0,4.2,-1.0,0.71,-1.0,5.6,-1.0,-9999.0,1.0,238.04,1.0,80.9022,1.0,643.975,1.0,0.0,1.0,0.0,1.0,18.1426,1.0,0.324493,1.0
2016-02-06 07:00:00,3,44.0,-1.0,-9999.0,1.0,-9999.0,1.0,21.5,-1.0,21.7,-1.0,43.2,-1.0,1.6,-1.0,0.93,-1.0,6.5,-1.0,-9999.0,1.0,18.2381,1.0,80.5129,1.0,644.229,1.0,0.0,1.0,0.0923478,1.0,18.2126,1.0,0.155824,1.0
2016-02-06 08:00:00,3,45.0,-1.0,-9999.0,1.0,-9999.0,1.0,18.0,-1.0,22.3,-1.0,40.2,-1.0,3.0,-1.0,0.99,-1.0,7.4,-1.0,-9999.0,1.0,74.8979,1.0,77.8762,1.0,644.704,1.0,0.0,1.0,27.9517,1.0,18.9617,1.0,0.543576,1.0
2016-02-06 09:00:00,3,42.0,-1.0,-9999.0,1.0,-9999.0,1.0,15.8,-1.0,18.7,-1.0,34.4,-1.0,8.6,-1.0,0.82,-1.0,8.0,-1.0,-9999.0,1.0,37.1365,1.0,73.7347,1.0,645.178,1.0,0.0,1.0,167.555,1.0,20.0904,1.0,0.982386,1.0
2016-02-06 10:00:00,3,39.0,-1.0,-9999.0,1.0,-9999.0,1.0,8.3,-1.0,13.0,-1.0,21.3,-1.0,23.8,-1.0,0.77,-1.0,9.7,-1.0,-9999.0,1.0,86.4748,1.0,60.5138,1.0,645.252,1.0,0.0,1.0,423.972,1.0,22.7124,1.0,0.965488,1.0
2016-02-06 11:00:00,3,40.0,-1.0,-9999.0,1.0,-9999.0,1.0,4.3,-1.0,11.8,-1.0,16.1,-1.0,37.7,-1.0,-9996.0,4.1996,8.2,-1.0,-9999.0,1.0,71.3772,1.0,50.1475,1.0,644.865,1.0,0.0,1.0,766.141,1.0,25.9458,1.0,0.960233,1.0
2016-02-06 12:00:00,3,44.0,-1.0,-9999.0,1.0,-9999.0,1.0,4.1,-1.0,5.6,-1.0,9.7,-1.0,42.1,-1.0,-9996.0,4.1996,6.3,-1.0,-9999.0,1.0,102.099,1.0,41.8883,1.0,643.975,1.0,0.0,1.0,987.304,1.0,28.2792,1.0,1.22068,1.0
2016-02-06 13:00:00,3,48.0,-1.0,-9999.0,1.0,-9999.0,1.0,2.5,-1.0,4.2,-1.0,6.7,-1.0,44.9,-1.0,-9996.0,4.1996,-9996.0,4.1996,-9999.0,1.0,39.542,1.0,34.1724,1.0,643.036,1.0,0.0,1.0,1034.91,1.0,30.2177,1.0,1.50217,1.0
2016-02-06 14:00:00,3,35.0,-1.0,-9999.0,1.0,-9999.0,1.0,2.8,-1.0,4.0,-1.0,6.8,-1.0,45.2,-1.0,-9964.0,4.1964,-9996.0,4.1996,-9999.0,1.0,41.7304,1.0,30.1509,1.0,642.211,1.0,0.0,1.0,972.594,1.0,31.1487,1.0,2.33403,1.0
2016-02-06 15:00:00,3,17.0,-1.0,-9999.0,1.0,-9999.0,1.0,2.1,-1.0,4.6,-1.0,6.7,-1.0,45.1,-1.0,-9964.0,4.1964,3.0,-1.0,-9999.0,1.0,46.713,1.0,28.6102,1.0,641.475,1.0,0.0,1.0,785.201,1.0,31.4543,1.0,2.9339,1.0
2016-02-06 16:00:00,3,4.0,-1.0,-9999.0,1.0,-9999.0,1.0,3.6,-1.0,5.7,-1.0,9.3,-1.0,42.4,-1.0,-9964.0,4.1964,2.6,-1.0,-9999.0,1.0,44.3842,1.0,25.5283,1.0,641.07,1.0,0.0,1.0,576.871,1.0,31.3614,1.0,3.02833,1.0
2016-02-06 17:00:00,3,1.0,-1.0,-9999.0,1.0,-9999.0,1.0,2.6,-1.0,5.6,-1.0,8.2,-1.0,40.7,-1.0,-9964.0,4.1964,2.4,-1.0,-9999.0,1.0,36.3661,1.0,24.7991,1.0,640.966,1.0,0.0,1.0,330.273,1.0,30.683,1.0,3.61363,1.0
2016-02-06 18:00:00,3,6.0,-1.0,-9999.0,1.0,-9999.0,1.0,2.4,-1.0,8.1,-1.0,10.4,-1.0,38.0,-1.0,-9964.0,4.1964,2.7,-1.0,-9999.0,1.0,46.3687,1.0,26.0921,1.0,641.164,1.0,0.0,1.0,96.6309,1.0,29.71,1.0,3.26939,1.0
2016-02-06 19:00:00,3,23.0,-1.0,-9999.0,1.0,-9999.0,1.0,5.1,-1.0,14.8,-1.0,19.9,-1.0,29.5,-1.0,-9964.0,4.1964,3.5,-1.0,-9999.0,1.0,91.1566,1.0,34.5436,1.0,641.923,1.0,0.0,1.0,0.0,1.0,27.201,1.0,1.55855,1.0
2016-02-06 20:00:00,3,30.0,-1.0,-9999.0,1.0,-9999.0,1.0,3.0,-1.0,14.2,-1.0,17.2,-1.0,26.3,-1.0,-9964.0,4.1964,3.6,-1.0,-9999.0,1.0,72.3958,1.0,50.1184,1.0,642.873,1.0,0.0,1.0,0.0,1.0,25.0808,1.0,1.46137,1.0
2016-02-06 21:00:00,3,32.0,-1.0,-9999.0,1.0,-9999.0,1.0,2.7,-1.0,13.5,-1.0,16.2,-1.0,27.3,-1.0,-9964.0,4.1964,5.1,-1.0,-9999.0,1.0,48.4075,1.0,64.4556,1.0,643.725,1.0,0.0,1.0,0.0,1.0,23.7979,1.0,2.74222,1.0
2016-02-06 22:00:00,3,33.0,-1.0,-9999.0,1.0,-9999.0,1.0,1.4,-1.0,9.0,-1.0,10.3,-1.0,30.1,-1.0,-9964.0,4.1964,3.1,-1.0,-9999.0,1.0,39.4575,1.0,70.3529,1.0,644.242,1.0,0.0,1.0,0.0,1.0,23.0045,1.0,1.97817,1.0
2016-02-06 23:00:00,3,37.0,-1.0,-9999.0,1.0,-9999.0,1.0,1.2,-1.0,6.9,-1.0,8.2,-1.0,30.9,-1.0,-9964.0,4.1964,2.6,-1.0,-9999.0,1.0,40.7814,1.0,75.1516,1.0,644.385,1.0,0.0,1.0,0.0,1.0,22.3242,1.0,2.29618,1.0
2016-02-07 00:00:00,3,28.0,-1.0,-9999.0,1.0,-9999.0,1.0,2.1,-1.0,12.1,-1.0,14.2,-1.0,23.2,-1.0,-9964.0,4.1964,2.8,-1.0,-9999.0,1.0,58.2145,1.0,78.2844,1.0,644.36,1.0,0.0,1.0,0.0,1.0,21.8123,1.0,2.11098,1.0
2016-02-07 01:00:00,3,36.0,-1.0,-9999.0,1.0,-9999.0,1.0,3.6,-1.0,18.0,-1.0,21.6,-1.0,14.9,-1.0,-9964.0,4.1964,4.2,-1.0,-9999.0,1.0,93.3837,1.0,79.5537,1.0,644.032,1.0,0.0,1.0,0.0,1.0,21.3868,1.0,1.44316,1.0
2016-02-07 02:00:00,3,42.0,-1.0,-9999.0,1.0,-9999.0,1.0,6.4,-1.0,19.8,-1.0,26.2,-1.0,10.9,-1.0,-9964.0,4.1964,6.5,-1.0,-9999.0,1.0,98.3473,1.0,79.6141,1.0,643.603,1.0,0.0,1.0,0.0,1.0,21.0455,1.0,1.47574,1.0
2016-02-07 03:00:00,3,37.0,-1.0,-9999.0,1.0,-9999.0,1.0,12.5,-1.0,18.6,-1.0,31.1,-1.0,10.2,-1.0,-9964.0,4.1964,8.2,-1.0,-9999.0,1.0,99.5702,1.0,79.9063,1.0,643.266,1.0,0.0,1.0,0.0,1.0,20.7442,1.0,1.54588,1.0
2016-02-07 04:00:00,3,37.0,-1.0,-9999.0,1.0,-9999.0,1.0,7.3,-1.0,17.3,-1.0,24.6,-1.0,10.4,-1.0,-9964.0,4.1964,10.1,-1.0,-9999.0,1.0,53.8521,1.0,81.8007,1.0,643.099,1.0,0.0,1.0,0.0,1.0,20.4808,1.0,1.21567,1.0
2016-02-07 05:00:00,3,37.0,-1.0,-9999.0,1.0,-9999.0,1.0,6.4,-1.0,16.4,-1.0,22.8,-1.0,9.5,-1.0,-9964.0,4.1964,6.7,-1.0,-9999.0,1.0,66.9851,1.0,83.0386,1.0,643.097,1.0,0.0,1.0,0.0,1.0,20.26,1.0,1.41967,1.0
2016-02-07 06:00:00,3,47.0,-1.0,-9999.0,1.0,-9999.0,1.0,5.2,-1.0,17.0,-1.0,22.2,-1.0,7.6,-1.0,-9964.0,4.1964,6.3,-1.0,-9999.0,1.0,92.5505,1.0,83.2918,1.0,643.328,1.0,0.0,1.0,0.0,1.0,19.9829,1.0,0.670254,1.0
2016-02-07 07:00:00,3,46.0,-1.0,-9999.0,1.0,-9999.0,1.0,14.9,-1.0,21.8,-1.0,36.7,-1.0,6.1,-1.0,-9964.0,4.1964,6.0,-1.0,-9999.0,1.0,97.5981,1.0,84.3396,1.0,643.733,1.0,0.0,1.0,0.945529,1.0,19.9706,1.0,1.23711,1.0
2016-02-07 08:00:00,3,45.0,-1.0,-9999.0,1.0,-9999.0,1.0,11.0,-1.0,15.9,-1.0,27.0,-1.0,11.0,-1.0,-9964.0,4.1964,9.5,-1.0,-9999.0,1.0,61.8834,1.0,80.3099,1.0,644.063,1.0,0.0,1.0,202.2,1.0,21.121,1.0,1.23733,1.0
2016-02-07 09:00:00,3,43.0,-1.0,-9999.0,1.0,-9999.0,1.0,3.6,-1.0,7.7,-1.0,11.3,-1.0,23.7,-1.0,-9964.0,4.1964,7.8,-1.0,-9999.0,1.0,59.3102,1.0,74.5773,1.0,644.22,1.0,0.0,1.0,290.317,1.0,22.4751,1.0,2.29843,1.0
2016-02-07 10:00:00,3,40.0,-1.0,-9999.0,1.0,-9999.0,1.0,2.1,-1.0,4.8,-1.0,6.9,-1.0,30.8,-1.0,-9964.0,4.1964,4.4,-1.0,-9999.0,1.0,28.2306,1.0,69.5057,1.0,644.208,1.0,0.0,1.0,348.564,1.0,23.2828,1.0,3.08646,1.0
2016-02-07 11:00:00,3,45.0,-1.0,-9999.0,1.0,-9999.0,1.0,2.5,-1.0,6.0,-1.0,8.6,-1.0,33.4,-1.0,-9964.0,4.1964,4.6,-1.0,-9999.0,1.0,2.21926,1.0,68.4047,1.0,644.096,1.0,0.0,1.0,387.267,1.0,23.4682,1.0,3.39274,1.0
2016-02-07 12:00:00,3,45.0,-1.0,-9999.0,1.0,-9999.0,1.0,2.3,-1.0,4.9,-1.0,7.2,-1.0,35.9,-1.0,-9964.0,4.1964,4.3,-1.0,-9999.0,1.0,14.8788,1.0,60.7417,1.0,643.313,1.0,0.0,1.0,534.838,1.0,24.8808,1.0,3.08881,1.0
2016-02-07 13:00:00,3,27.0,-1.0,-9999.0,1.0,-9999.0,1.0,2.2,-1.0,4.0,-1.0,6.3,-1.0,36.5,-1.0,-9964.0,4.1964,3.4,-1.0,-9999.0,1.0,24.3743,1.0,49.4977,1.0,642.468,1.0,0.0,1.0,804.825,1.0,27.4509,1.0,3.42206,1.0
2016-02-07 14:00:00,3,23.0,-1.0,-9999.0,1.0,-9999.0,1.0,2.7,-1.0,4.8,-1.0,7.5,-1.0,35.9,-1.0,-9964.0,4.1964,3.3,-1.0,-9999.0,1.0,40.3931,1.0,41.2524,1.0,641.551,1.0,0.0,1.0,786.754,1.0,29.3255,1.0,3.82929,1.0
